FIPS State Code,FIPS County Code,year,measure_1_value,measure_2_value,measure_3_value,measure_4_value,measure_5_value,measure_7_value,measure_9_value,measure_11_value,measure_14_value,measure_15_value,measure_21_value,measure_23_value,measure_24_value,measure_36_value,measure_37_value,measure_39_value,measure_42_value,measure_43_value,measure_44_value,measure_45_value,measure_49_value,measure_50_value,measure_51_value,measure_52_value,measure_53_value,measure_54_value,measure_55_value,measure_56_value,measure_57_value,measure_58_value,measure_59_value,measure_60_value,measure_61_value,measure_62_value,measure_63_value,measure_65_value,measure_67_value,measure_69_value,measure_70_value,measure_80_value,measure_81_value,measure_82_value,measure_83_value,measure_85_value,measure_86_value,measure_88_value,measure_122_value,measure_124_value,measure_125_value,measure_126_value,measure_127_value,measure_128_value,measure_129_value,measure_131_value,measure_132_value,measure_133_value,measure_134_value,measure_135_value,measure_136_value,measure_137_value,measure_138_value,measure_139_value,measure_140_value,measure_141_value,measure_142_value,measure_143_value,measure_144_value,measure_145_value,measure_146_value,measure_148_value,measure_149_value,measure_6_value,measure_8_value,measure_10_value,measure_13_value,measure_16_value,measure_17_value,measure_18_value,measure_19_value,measure_20_value,measure_25_value,measure_26_value,measure_27_value,measure_31_value,measure_32_value,measure_35_value,measure_47_value,measure_97_value,measure_99_value,measure_103_value,measure_104_value,measure_105_value,measure_106_value,measure_107_value,measure_108_value,measure_116_value,measure_117_value,measure_118_value,measure_119_value,measure_120_value,measure_121_value,measure_123_value,measure_1_numerator,measure_2_numerator,measure_3_numerator,measure_4_numerator,measure_5_numerator,measure_7_numerator,measure_9_numerator,measure_11_numerator,measure_14_numerator,measure_15_numerator,measure_21_numerator,measure_23_numerator,measure_24_numerator,measure_36_numerator,measure_37_numerator,measure_39_numerator,measure_42_numerator,measure_43_numerator,measure_44_numerator,measure_45_numerator,measure_49_numerator,measure_50_numerator,measure_51_numerator,measure_52_numerator,measure_53_numerator,measure_54_numerator,measure_55_numerator,measure_56_numerator,measure_57_numerator,measure_58_numerator,measure_59_numerator,measure_60_numerator,measure_61_numerator,measure_62_numerator,measure_63_numerator,measure_65_numerator,measure_67_numerator,measure_69_numerator,measure_70_numerator,measure_80_numerator,measure_81_numerator,measure_82_numerator,measure_83_numerator,measure_85_numerator,measure_86_numerator,measure_88_numerator,measure_122_numerator,measure_124_numerator,measure_125_numerator,measure_126_numerator,measure_127_numerator,measure_128_numerator,measure_129_numerator,measure_131_numerator,measure_132_numerator,measure_133_numerator,measure_134_numerator,measure_135_numerator,measure_136_numerator,measure_137_numerator,measure_138_numerator,measure_139_numerator,measure_140_numerator,measure_141_numerator,measure_142_numerator,measure_143_numerator,measure_144_numerator,measure_145_numerator,measure_146_numerator,measure_148_numerator,measure_149_numerator,measure_6_numerator,measure_8_numerator,measure_10_numerator,measure_13_numerator,measure_16_numerator,measure_17_numerator,measure_18_numerator,measure_19_numerator,measure_20_numerator,measure_25_numerator,measure_26_numerator,measure_27_numerator,measure_31_numerator,measure_32_numerator,measure_35_numerator,measure_47_numerator,measure_97_numerator,measure_99_numerator,measure_103_numerator,measure_104_numerator,measure_105_numerator,measure_106_numerator,measure_107_numerator,measure_108_numerator,measure_116_numerator,measure_117_numerator,measure_118_numerator,measure_119_numerator,measure_120_numerator,measure_121_numerator,measure_123_numerator,measure_1_denominator,measure_2_denominator,measure_3_denominator,measure_4_denominator,measure_5_denominator,measure_7_denominator,measure_9_denominator,measure_11_denominator,measure_14_denominator,measure_15_denominator,measure_21_denominator,measure_23_denominator,measure_24_denominator,measure_36_denominator,measure_37_denominator,measure_39_denominator,measure_42_denominator,measure_43_denominator,measure_44_denominator,measure_45_denominator,measure_49_denominator,measure_50_denominator,measure_51_denominator,measure_52_denominator,measure_53_denominator,measure_54_denominator,measure_55_denominator,measure_56_denominator,measure_57_denominator,measure_58_denominator,measure_59_denominator,measure_60_denominator,measure_61_denominator,measure_62_denominator,measure_63_denominator,measure_65_denominator,measure_67_denominator,measure_69_denominator,measure_70_denominator,measure_80_denominator,measure_81_denominator,measure_82_denominator,measure_83_denominator,measure_85_denominator,measure_86_denominator,measure_88_denominator,measure_122_denominator,measure_124_denominator
12,29,2018,10261.577147,0.2690979361,0.1708781586,0.0001234339,95.51,0.8072289157,0.2474569113,0.304,47.14064915,10.583503845,0.975,0.0554367201,0.339,5.4999707433,0.0909090909,39.68813942,4.716501665,404.04454745,4.1997080679,282.9,0.1716008189,0.5263157895,16300,0.1880981595,0.2236809816,0.0956441718,0.0049079755,0.0420858896,0.448404908,0.7702472293,0.0022225127,0.138,313.9,,34146,0.9933837429,0.7932401419,0.3661071143,0.324,0.0001840491,0.0042331288,0.4468449931,0.0357562142,0.1428441535,11732.98,0.0001226994,0.0698564593,0,7,0.8384662577,534.1,,,0.0003680982,0.1935817805,7.2,0.5862068966,142.89974651,0.115448505,0.333,30.985333609,0.176,9.874714559,53.773349637,31.191095428,0.3661901533,0.1690284913,0.1487977442,15,18.639097371,0.3439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,,1366,2,,,,3839,122,12,94.575,311,1028,,100,45,,65.666666667,63298,45,,,,,,1559,80,686,,12649,34,1740,44,0,,2102,3802,1374,4087,3,69,1303,587.18855007,1571,,2,219,,,13667,375,,,6,3179,0.0357562142,17,115,695,,15,2840,16,,,,,,,15,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44064,,7994,16203,1642.5,332,,12628.289474,2588,113384,97,5610,,,1100,113384,,16252.333333,15072,15907,,190,,,,16300,16300,16300,,16422,15298,12608.695652,14018,16300,,2116,4793,3753,12614.197531,16300,16300,2916,16422,10998,2041,16300,3135,
12,31,2018,8734.8993401,0.1780867915,0.1585817469,0.0008554123,59.53,0.8410087719,0.181628334,0.305,33.432408046,11.703609457,0.77,0.0503319422,0.206,3.8498588626,0.0952327386,13.948137298,4.1213193494,644.69390532,4.586845982,722.3,0.2001230366,0.6534219671,926255,0.2264592364,0.1349487992,0.2926807413,0.004386481,0.0922197451,0.5155837215,0.02911498,0.0239905695,0.106,762.2,0.0016269818,51948,0.4877275595,0.8019979296,0.6553972732,0.244,0.0011962149,0.0487554723,0.4268552349,0.0863087392,0.1321054893,11837.81,0.0007891995,0.0605481587,1,8.5,0.5392132836,423.5,76.992358872,8.4821943068,0.0013743516,0.8849875559,6.3,0.3177004539,85.065364848,0.2011532027,0.316,26.196919725,0.2,8.9922344772,49.385338723,41.018893952,0.3703476789,0.1213726681,0.1258526544,11,19.167469938,0.1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12126,,90655,781,,,,205397,6299,730,6514.97,23601,42561,,8466,870,,5734,96521,6484,,,,,,271097,4063,85419,,25163,20148,71513,5788,1507,,63388,338553,169354,163806,1108,45160,86804,74593.449853,102384,,731,12897,,,499449,12593,636,736,1273,764862,0.0863087392,210,3830,67330,,717,177780,821,,,,,,,863,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556123,,571661,913010,58613.3,10944,,673432.78689,188410,6237392,8461,468907,,,88898,6237392,,889414.33333,21043,897698,,6619,,,,926255,926255,926255,,864263,839830,674650.9434,759343,926255,,129966,422137,258399,671336.06557,926255,926255,203357,864263,775017,70798,926255,213004,
12,33,2018,9331.068465,0.1691419111,0.1536077244,0.0006527268,56.48,0.8185060848,0.1670521768,0.29,35.498317075,7.796036999,0.73,0.0494914581,0.258,4.0354477518,0.1030609998,15.452025429,3.9533683066,735.92070079,3.8921917994,641.9,0.1794590825,0.6044029353,315187,0.2087078465,0.1644325432,0.2251298436,0.0093658685,0.0563824016,0.5030918153,0.0830222533,0.0095694273,0.123,467.6,0.0016339506,45004,0.5978747479,0.7567670551,0.6663172378,0.261,0.0018623865,0.0324220225,0.4047855019,0.1199025068,0.1272248292,10338.94,0.0005806077,0.0562865278,0,8.9,0.6477297604,458,78.531612824,8.2764251781,0.0012976424,0.6620276259,6.2,0.2927927928,73.056417802,0.1604608746,0.211,15.477414183,0.192,8.6815882805,41.801388475,35.918652868,0.3632397096,0.1209260907,0.1202247363,9,16.112531473,0.1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,,27554,203,,,,67527,2489,167,2003.85,6973,16654,,2808,331,,2254,86286,1994,,,,,,70958,2952,17771,,24709,2783,28720,1233,515,,24306,105261,50850,60766,587,10219,25731,35685.264172,30908,,183,3756,,,204156,4912,204,223,409,197032,0.1199025068,65,1129,18035,,145,58730,270,,,,,,,249,6230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864771,,179379,311003,26689.5,4766,,232851.72414,70116,2142114,2745,140893,,,27246,2142114,,306283,22169,310659,,2998,,,,315187,315187,315187,,297619,290822,233495.93496,263699,315187,,40654,139093,76315,232819.92337,315187,315187,63567,297619,242940,33124,315187,66730,
12,35,2018,7511.164449,0.1361328354,0.181901411,0.0005123729,52.84,0.8840648855,0.155408318,0.241,22.888193644,2.5441803994,0.77,0.0553974747,0.193,3.5732110075,0.0774920747,18.233292862,3.8808455088,265.0167844,3.6758371717,301.7,0.1730029885,0.7354972376,108310,0.174914597,0.2967777675,0.1024928446,0.0042839996,0.1027328963,0.518834826,0.1032122555,0.0218172224,0.124,181.9,0.0005078017,50863,0.6080098964,0.8251781982,0.5895400895,0.233,0.0009048103,0.0242267565,0.3516877752,0.1272929406,0.1581834848,9987.92,0.0003600776,0.0907414994,0,6.5,0.7516111162,328.2,34.763076265,5.8389146488,0.0004616379,0.8633380706,6.8,0.402173913,68.037128833,0.1867000556,0.369,13.91920534,0.153,6.2623349021,27.29091922,24.999142579,0.3190043354,0.1111571217,0.1194622862,8,11.857899597,0.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493,,10133,54,,,,19765,417,18,820.82,2492,3596,,440,129,,265,88584,309,,,,,,11101,464,11127,,9877,2150,10141,168,55,,7864,30794,11588,19111,98,2624,6470,12181.425241,11735,,39,1772,,,81407,1512,26,34,50,82618,0.1272929406,37,350,6710,,44,15450,66,,,,,,,61,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271789,,55706,105392,12399,2096,,82012.448133,18219,707497,1066,44984,,,5678,707497,,99993.666667,24099,102408,,1448,,,,108310,108310,108310,,95696,98546,81782.258065,92345,108310,,12934,37318,19656,82021.459227,108310,108310,18397,95696,74186,15544,108310,19528,
12,37,2018,9380.3683007,0.1890959833,0.2017244476,0.0003401071,69.82,0.8215962441,0.1816087652,0.331,65.372168285,,0.475,0.0431142738,0.359,4.2832870492,0.0812672176,19.534588431,4.0403428402,456.84126894,5.1837225492,347,0.2465916017,0.5298013245,11901,0.162003193,0.2199815142,0.1364591211,0.0081505756,0.0530207546,0.4292916562,0.6804052299,0.0111011638,0.112,202.9,0.0005041593,37479,0.1358695652,0.7784674147,0.3620159803,0.272,0.0006722124,0.0036131418,0.3107549121,0.0101014977,0.1713479371,9396.64,0.0002520797,0.0841025641,1,7.1,0.7827913621,468.4,,,0.0003361062,0.8835397004,7.5,0.3571428571,95.301305288,0.1844888367,0.236,,0.177,11.903749681,48.084664478,50.252107072,0.3404195224,0.1304613377,0.125931417,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,,1123,4,,,,3178,101,,46.55,206,682,,59,16,,53.666666667,81908,41,,,,,,1624,97,631,,7858,124,1073,21,6,,175,3261,1178,2612,8,43,601,116.66219702,1275,,3,164,,,9316,227,,,4,10204,0.0101014977,5,56,785,,,2050,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32595,,5567,11761,1188,213,,9601.2084592,1545,,98,4778,,,726,81906,,11747.333333,15801,11815,,151,,,,11901,11901,11901,,11549,11170,9580.3571429,10347,11901,,1288,4189,3254,9602.9411765,11901,11901,1934,11549,7441,1485,11901,1950,
12,39,2018,9905.6323648,0.2387900729,0.1983744848,0.000173777,50.72,0.8142548596,0.1724891417,0.357,46.023794615,9.2711343233,0.65,0.0626499455,0.338,4.5671631917,0.1205779771,21.941684565,4.1561796278,461.56758252,4.767070836,786.5,0.1444704846,0.6220095694,46006,0.2216015302,0.1655218884,0.5532321871,0.0055427553,0.1015954441,0.5245402774,0.6537972364,0.0251234255,0.169,719.2,0.0011085511,40865,0.7506036564,0.8359601953,0.4036488027,0.327,0.0014563318,0.0066730426,0.5580148206,0.0558381556,0.1648044693,8844.17,0.0001956267,0.0786951892,0,9.2,0.3274355519,448.4,97.262072655,11.174571641,0.0001521541,0.5163293022,5.8,0.328125,73.578740072,0.2078304386,0.517,,0.246,9.992180033,33.344907688,32.985994257,0.3814307044,0.1453572103,0.139003613,4,15.581380251,0.3455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,,5150,8,,,,12497,441,30,189.8,1149,3411,,484,71,,211.33333333,74700,364,,,,,,25452,255,4674,,30329,1089,5905,278,51,,4352,13525,4602,11447,67,307,5723,2590.2761999,5900,,9,813,,,15064,745,40,45,7,23952,0.0558381556,21,170,3530,,,11410,46,,,,,,,36,1755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129740,,25961,46036,2387.3,463,,35005.602241,9582,323585,292,18340,,,4014,323585,,45786,15670,46281,,209,,,,46006,46006,46006,,46389,43346,34940.828402,38654,46006,,5798,16179,11401,35006.116208,46006,46006,10256,46389,35800,2847,46006,10331,
12,41,2018,9158.8956708,0.2031179914,0.2148647226,0.0003488575,74.09,0.8712121212,0.214915807,0.316,39.232531501,10.07582055,0.925,0.0514131088,0.25,4.9119996719,0.0757689422,29.387809936,4.4705804053,242.60447644,4.4260261245,253,0.1714512453,0.5911949686,17212,0.2095049965,0.2027074134,0.0457239135,0.0065070881,0.0557750407,0.4930862189,0.8391876734,0.0099696576,0.089,143.2,0.000232396,41721,0.5174165457,0.8004546193,0.4848661234,0.31,0.001045782,0.0055775041,0.270683734,0.0026943093,0.1864524066,10706.95,0.000290495,0.1121621622,0,7.4,0.8748547525,412.2,92.192043118,,0.000639089,0.2118779149,7.7,0.1764705882,95.121779364,0.1553784861,0.518,,0.168,5.8142915286,75.483241557,47.773026592,0.3597877083,0.1490029021,0.1413708058,10,24.661202057,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,,2041,6,,,,4083,137,12,153.55,342,883,,101,35,,41.333333333,80983,43,,,,,,787,112,960,,14215,161,1153,21,4,,1426,4930,1666,4009,18,96,867,45.638904527,2425,,5,415,,,15058,271,13,,11,3589,0.0026943093,3,81,975,,,2850,10,,,,,,,21,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46974,,9499,17199,1669.5,264,,12920.886076,3492,119097,166,6652,,,1333,119097,,17037.333333,18297,16997,,159,,,,17212,17212,17212,,16939,16149,12955.05618,14667,17212,,2756,6159,3436,12932.258065,17212,17212,3203,16939,13006,2121,17212,3700,
12,43,2018,8882.8528389,0.2192340047,0.2948575068,,82.58,0.8263888889,0.2050195437,0.331,27.425088878,,,0.0620847176,0.307,4.6358757768,0.0858895706,24.665937413,4.4585493667,293.09212189,4.4436639705,286,0.1779392915,0.6825396825,13970,0.1603435934,0.2780959198,0.1245526127,0.0564781675,0.2137437366,0.4420901933,0.7063800062,0.0447252151,0.137,639.4,,39607,0.3783783784,0.7332210053,0.3048591767,0.334,0.0007874016,0.0062992126,0.400090212,0.3109607927,0.2618030842,11029.82,0.0003579098,0.168989547,0,6.3,0.6042233357,364.4,,,0.0004294918,0.4471437442,5.1,0.2580645161,78.255348679,0.144343303,0.252,,0.155,6.5837600585,23.919278836,33.500642731,0.3735425507,0.1458789417,0.1385516815,10,17.718192154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,,1852,0,,,,3647,54,,,299,676,,42,23,,38.666666667,62629,39,,,,,,1740,789,2986,,9101,577,1515,77,0,,630,2611,985,3688,11,88,887,4006.4188532,2207,,5,388,,,8441,184,,,6,5761,0.3109607927,8,53,555,,,2050,9,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35890,,6281,13670,622.5,144,,11018.126888,1969,,,4816,,,489,93246,,13192.666667,14094,13635,,63,,,,13970,13970,13970,,12884,12901,11058.394161,12042,13970,,1665,3561,3231,11041.916168,13970,13970,2217,12884,8430,785,13970,2296,
12,45,2018,7933.2579191,0.2118406104,0.1661324042,0.000378048,69.14,0.8055555556,0.1830739406,0.314,39.257981018,,0.825,0.0453711426,0.299,4.6660582633,0.0720092915,18.008445961,3.9410294566,475.21353207,5.1710701733,263.4,0.2199728361,0.6018518519,15990,0.1549718574,0.1932457786,0.1803627267,0.0056285178,0.046779237,0.4045028143,0.7708504066,0.0070064115,0.112,219.3,0.0006253909,38381,0.6047107015,0.7813970322,0.4810823206,0.295,0.0002501563,0.0056285178,0.3848592945,0.0667787969,0.1431983385,10977.07,0.0001250782,0.0793834297,0,7.2,0.7456535335,424.5,110.775428,,0.00068793,0.567042804,7.1,0.7272727273,76.872668616,0.1914498141,0.3,,0.169,15.752000504,41.183912794,33.299091413,0.3538493116,0.1402231238,0.120077483,10,21.423530598,0.2954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,1192,6,,,,4152,91,,120.45,272,725,,62,20,,75.666666667,85333,42,,,,,,2884,90,748,,12228,106,1477,31,10,,1181,4318,2098,3904,4,90,971,1059.3120548,1379,,2,206,,,11923,267,11,10,11,8995,0.0667787969,8,61,1030,,,2660,25,,,,,,,17,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44182,,7175,15871,1807.5,324,,13222.929936,2318,,146,5995,,,861,111059,,15922.666667,16502,15944,,216,,,,15990,15990,15990,,15863,15129,13187.5,14136,15990,,1953,5526,4361,13233.898305,15990,15990,2523,15863,9630,2292,15990,2595,
12,47,2018,10021.965175,0.2325813147,0.1759535161,0.0002098636,81.01,0.8518518519,0.2298926463,0.336,54.800164813,,0.725,0.056416882,0.379,4.9768134745,0.0915684497,24.694772611,4.3678063088,397.35700824,5.4534892218,847.1,0.1933716009,0.6966292135,14361,0.1922568066,0.1658658868,0.3314532414,0.0096093587,0.0912889075,0.4197479284,0.6348401919,0.0204215593,0.13,1385.5,0.000069633,34517,0.675893887,0.8033516627,0.3371222623,0.321,0.0001392661,0.0076596337,0.4805970149,0.1081393348,0.1474900995,9912.06,0.0001392661,0.0778378378,0,8,0.5487083072,489.7,109.56902849,,0.000069633,0.476653828,5.8,0.4333333333,84.998467241,0.1434643996,0.279,,0.216,8.3945435467,14.23566698,8.8266130067,0.4009416547,0.153462125,0.139559656,6,19.507844941,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,1181,3,,,,3697,133,,71.775,262,1010,,101,25,,58.333333333,74631,119,,,,,,4760,138,1311,,9395,280,1427,171,1,,1172,3068,1216,3526,2,110,1288,1600.3540164,1378,,2,216,,,7880,249,12,12,1,7054,0.1081393348,13,61,675,,,3110,12,,,,,,,14,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40124,,6712,14295,1338,270,,11002.97619,2427,,99,4644,,,1103,101236,,14680.333333,13685,14048,,178,,,,14361,14361,14361,,14799,13711,10976.923077,12341,14361,,1734,3819,3607,10984.423676,14361,14361,2680,14799,9343,1637,14361,2775,
12,49,2018,6859.014438,0.2885412963,0.2818511291,0.000145444,77.5,0.8561484919,0.1878949907,0.347,60.879190386,,0.6,0.0666737672,0.323,4.9997698662,0.0712495525,25.909152149,4.2224668537,260.21151138,4.6964548577,436.9,0.1488868819,0.5792079208,27360,0.263998538,0.1552631579,0.0685672515,0.0114766082,0.4336622807,0.4682748538,0.4780931088,0.097714736,0.127,276.8,0.0001461988,37612,0.6633003049,0.7551216389,0.239056282,0.342,0.0009868421,0.0114035088,0.3987453975,0.2205647391,0.2182182649,12107.74,0.0003654971,0.0937165775,0,6.7,0.4715277778,354.2,37.54522493,,0.0003289474,0.7627925426,6.4,0.3793103448,75.711248944,0.2222959522,0.351,,0.126,11.999127336,46.494817362,30.474115971,0.3609141262,0.1621673304,0.145316808,5,10.191898896,0.2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,,4044,4,,,,6700,385,,225,626,2286,,199,50,,72.666666667,76571,120,,,,,,1876,314,11865,,13258,2480,2444,61,4,,3481,7077,1682,6594,27,312,2924,6116.4807811,4681,,10,701,,,12901,311,11,16,9,21153,0.2205647391,11,104,1675,,,3470,33,,,,,,,14,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77182,,14348,27502,1863,431,,19308.357349,6324,,375,9389,,,2793,192982,,27926,16304,27469,,202,,,,27360,27360,27360,,27731,25380,19244.094488,22035,27360,,5248,9372,7036,19280.701754,27360,27360,7333,27731,21451,2354,27360,7480,
12,51,2018,7581.5734377,0.2424022437,0.330652915,0.0003834454,65.65,0.8201438849,0.152581581,0.347,54.013015184,12.219461529,0.77,0.0905684755,0.352,4.3970440597,0.0784596871,26.290356623,3.8140183441,681.89985363,4.7898707563,605.1,0.1625189748,0.5939086294,39290,0.2710613388,0.132705523,0.1142529906,0.0218630695,0.5204377704,0.4777297022,0.3789218191,0.1555624419,0.132,372.8,0.0004581318,39911,0.5890677026,0.6444444444,0.3035007911,0.296,0.0019343344,0.0102825146,0.4247184631,0.1500372813,0.2600029927,11044.04,0.0004072283,0.1107506533,1,6.9,0.3342326292,411.8,46.62113336,,0.0003563248,0.5593510475,7,0.3148148148,78.193419242,0.2120125504,0.365,,0.133,8.6914287175,48.786434182,27.399347812,0.3632941998,0.1445510873,0.1362480336,7,12.510947079,0.2184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464,,7566,15,,,,9260,498,33,398.86,1402,3681,,326,71,,259.33333333,77457,233,,,,,,4489,859,20448,,14831,5522,3533,116,18,,4246,9715,3069,7913,76,404,4488,5872.459191,8688,,16,1229,,,13132,487,20,15,14,21893,0.1500372813,17,150,2365,,,5110,34,,,,,,,24,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108813,,22882,39119,2446.5,417,,26685.878963,9220,270061,518,15480,,,4155,270061,,38031,16171,38505,,197,,,,39290,39290,39290,,39140,35497,26765.151515,31116,39290,,7208,15075,10112,26733.108108,39290,39290,10567,39140,33415,2979,39290,11097,
12,53,2018,8647.6541803,0.1877396,0.1868141118,0.0005323948,54.51,0.8532246108,0.1708730507,0.31,25.015785201,3.8996997231,0.78,0.0610974417,0.228,4.5214011532,0.0871911389,16.654967567,4.3130165794,286.00605101,3.9563121422,257.6,0.1712232854,0.6816779766,182835,0.1860092433,0.2784149643,0.0500834085,0.0045833675,0.1237399841,0.5194629037,0.1937515193,0.0156870638,0.135,210.3,0.000716493,46225,0.6656882225,0.8272416292,0.5521776752,0.272,0.0007383707,0.0134000602,0.3837184127,0.1431196376,0.1560268679,11083.9,0.0003664506,0.0696298016,0,7.1,0.7940820959,408.6,50.279539229,6.681724073,0.0005961659,0.8189873711,6.7,0.1804511278,108.70154758,0.1781719741,0.392,18.058976521,0.149,6.5568625693,31.463027796,23.752681915,0.3651251604,0.1378148495,0.1332881604,15,14.237416835,0.2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,,17755,95,,,,43257,832,48,1325.22,4122,7631,,921,205,,501.33333333,78786,453,,,,,,9157,838,22624,,33476,2650,18773,327,131,,14741,49091,19144,37917,135,2450,12406,24727.924742,19907,,67,2400,,,145186,3121,67,71,109,141503,0.1431196376,24,962,12505,,97,26100,117,,,,,,,126,3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462298,,95041,178439,16064.3,2698,,139538.70968,33259,1230864,1699,67466,,,10563,1230864,,175287.66667,19914,175855,,1621,,,,182835,182835,182835,,172778,168929,139059.25926,155482,182835,,22144,59343,34670,139400.73529,182835,182835,32331,172778,127587,20400,182835,34468,
12,55,2018,7938.2323097,0.2126659943,0.2187723355,0.0006131208,55.49,0.8472103004,0.1687656246,0.311,41.453017854,5.3483356558,0.64,0.0658700895,0.323,4.3855671996,0.083138356,19.369648051,4.4559380977,329.44960792,3.8817567568,274.8,0.1527425526,0.6476190476,100917,0.174242199,0.3446495635,0.0956726815,0.0066391193,0.1910282708,0.512827373,0.2106573806,0.049936809,0.143,260.2,0.0006540028,36864,0.7589300145,0.8061415393,0.424,0.274,0.0009413677,0.0151411556,0.3338696702,0.1419067841,0.1827595815,11868.18,0.0003666379,0.0866788828,1,6.5,0.6812231834,380.1,49.945773161,5.9861857252,0.0006639119,0.8085356225,6.6,0.2647058824,94.460221526,0.1637412237,0.198,17.746882576,0.155,11.659346072,49.612560226,39.649486643,0.3131953511,0.1390526963,0.1405986195,11,18.204325348,0.2733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527,,10407,61,,,,24567,671,37,563.84,2376,5578,,533,134,,296.33333333,67791,270,,,,,,9655,670,19278,,20810,4702,11306,226,66,,9391,24992,7473,21643,95,1528,5810,14018.403571,11807,,37,1561,,,68747,1580,35,39,67,79872,0.1419067841,27,467,6530,,53,15260,116,,,,,,,90,2270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245297,,47570,99491,14001,2330,,78993.569132,16187,691804,881,36071,,,6411,691804,,89948,17464,98236,,1260,,,,100917,100917,100917,,98786,94159,79062.937063,86871,100917,,12374,31002,17625,78989.051095,100917,100917,17402,98786,64604,18003,100917,18009,
12,57,2018,6881.898641,0.1850178779,0.1790205076,0.0008413328,60.94,0.8348200862,0.1655315199,0.273,28.719389396,5.4128767837,0.76,0.0448636598,0.2,3.9156424569,0.0895895513,13.416907565,3.9876247996,339.05328691,4.8557337758,576.5,0.1963268263,0.6277868005,1376238,0.2300735774,0.1369407036,0.1585430718,0.00518079,0.2761150324,0.5130544281,0.0351286094,0.0582109149,0.105,579.1,0.0016319852,54509,0.5886437716,0.801686728,0.6555135424,0.226,0.001352237,0.0415073556,0.3957172967,0.0746272756,0.1474338825,11838.46,0.0005653092,0.0636863657,1,7,0.5025279058,344.2,59.567359677,7.7503358479,0.0011509637,0.9184275308,7.4,0.3167567568,68.008791528,0.2011435273,0.419,14.004403222,0.146,7.3977984508,45.279803362,34.398875059,0.3347562053,0.1251267029,0.1241614442,11,11.087732249,0.1405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14370,,150828,1135,,,,266871,8485,493,11021.52,31675,62184,,10536,1222,,4407.3333333,105350,7588,,,,,,218193,7130,380000,,43181,72087,102352,6504,2246,,124610,499721,246694,220789,1861,57124,119786,91733.78747,169320,,778,20483,,,691598,14979,736,900,1584,1128955,0.0746272756,293,4496,96040,,566,189930,998,,,,,,,733,22950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3736949,,842518,1349050,66372.8,9977,,977549.45055,295445,9107911,14502,706028,,,117603,9107911,,1299894,21696,1316298,,6773,,,,1376238,1376238,1376238,,1229226,1238376,974780.95238,1123037,1376238,,211690,623337,376337,976942.47788,1376238,1376238,302706,1229226,1148447,78420,1376238,321623,
